unit_id,sentences,code,coder1,coder2,coder3,coder4,coder5,dataset,document_id,text,url,concreteness,concr_ratings,subjectivity_2-class,subjectivity_4-class
B1777_3,4-5,mpos,intermediate concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1777,"Eine Verbreiterung um 50 cm würde schon helfen, dazu ein neuer Belag? Der Radweg verdient eigentlich auch eine Zählstelle!",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radweg-zu-schmal-fuer-2-richtungs-verkehr,high concreteness,"[1, 2, 2, 2, 2]",0,1
B1778_1,2-4,premise,high concreteness,intermediate concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1778,"Es waren immer wieder Fahrradfahrer, Straßenverkehrsordnungswidrig, in den Bonner Verteiler. Dies aufgrund der Geschwindigkeit dort (Autos kommen von der Autobahn) extrem gefährlich. Da die Verbotsschilder sehr klein und unauffällig sind, übersehen dies einige Radfahrer",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/kreisverkehr,high concreteness,"[2, 1, 2, 2, 2]",0,1
B1779_1,1-1,mpos,low concreteness,high concreteness,low concreteness,high concreteness,high concreteness,CD_B,B1779,Zur Fahrradstraße machen,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zur-fahrradstrasse-machen,intermediate concreteness,"[0, 2, 0, 2, 2]",1,3
B1779_2,2-2,premise,high concreteness,high concreteness,high concreteness,intermediate concreteness,high concreteness,CD_B,B1779,"Die Einbahnstraße ist eine beliebte und stark frequentierte Radpassage, um die nicht besonders angenehme Fahrt über die mit Autos verstopfte Endenicher Straße zu vermeiden.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zur-fahrradstrasse-machen,high concreteness,"[2, 2, 2, 1, 2]",0,1
B1779_3,3-4,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1779,"Die Lisztstraße sollte zur Fahrradstraße gemacht werden (war soweit ich weiß sogar mal geplant aber es passierte bislang nichts), damit Radfahrer in beide Richtungen fahren können. Dazu müsste wahrscheinlich auch das Parken für Autos eingeschränkt werden - derzeit stehen Autos auf beiden Straßenseiten dicht an dicht und verengen die Fahrbahn maximal.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zur-fahrradstrasse-machen,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1779_4,4-4,premise,intermediate concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1779,Dazu müsste wahrscheinlich auch das Parken für Autos eingeschränkt werden - derzeit stehen Autos auf beiden Straßenseiten dicht an dicht und verengen die Fahrbahn maximal.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zur-fahrradstrasse-machen,high concreteness,"[1, 2, 2, 2, 2]",0,1
B1780_1,1-1,premise,intermediate concreteness,high concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CD_B,B1780,Plakate versperren Sicht,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/plakate-versperren-sicht,intermediate concreteness,"[1, 2, 1, 1, 2]",1,2
B1780_2,2-2,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1780,"Wenn man über die Quantiusstr. Richtung Prinz-Albert-Str. fährt, stoßen kurz vor dem Hotel von rechts Fahrzeuge auf die Straße, die RadfahrerInnen nicht gut sehen können, weil dort permanent irgendwelche großen Plakate am Laternenmast hängen, die die Sicht versperren.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/plakate-versperren-sicht,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1780_3,3-3,mpos,high concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1780,Die sollten entfernt werden.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/plakate-versperren-sicht,high concreteness,"[2, 2, 1, 2, 2]",0,1
B1781_1,1-1,premise,low concreteness,high concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CD_B,B1781,Stau durch Bahnschranke,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/stau-durch-bahnschranke,intermediate concreteness,"[0, 2, 1, 1, 2]",1,3
B1781_2,2-5,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1781,"Hier habe ich es schon oft erlebt, dass AutofahrerInnen ganz dreist die Straße blockieren, weil sie über den Bahnübergang fahren wollen und warten, bis die Schranke aufgeht. Das ist in dem kurzen Abschnitt der Königstraße direkt vor der Schranke ja kein Problem, aber in den Stoßzeiten wird zum Teil die komplette Prinz-Albert-Straße bis zum Hotel Bristol aufgestaut von Autos, dazwischen steckenbeibenden Straßenbahnen etc. Das ist eine Zumutung nicht nur für RadfahrerInnen, sondern auch für alle anderen Verkehrsteilnehmer. Es wäre ja durchaus möglich, eine andere Strecke zu fahren, wenn die Schranke an der Königstr. zu ist und es einen Rückstau gibt.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/stau-durch-bahnschranke,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1781_3,6-6,mpos,intermediate concreteness,intermediate concreteness,low concreteness,intermediate concreteness,intermediate concreteness,CD_B,B1781,"Kann man das nicht besser kontrollieren und die Autofahrer dafür sensibilisieren, dass sie dort nicht absichtlich einen Stau provozieren dürfen?",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/stau-durch-bahnschranke,intermediate concreteness,"[1, 1, 0, 1, 1]",0,1
B1782_1,1-1,mpos,low concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1782,Erneuerung der Fahrbahndecke,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/erneuerung-der-fahrbahndecke,intermediate concreteness,"[0, 2, 1, 2, 2]",1,3
B1782_2,2-3,premise,low concreteness,intermediate concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1782,Die Fahrbahndecke ist in einem desolaten Zustand. Die Strecke wird unter der Woche von Pendlern und am Wochenende von Freitzeitradlern benutzt.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/erneuerung-der-fahrbahndecke,intermediate concreteness,"[0, 1, 1, 2, 2]",1,3
B1783_1,1-1,premise,low concreteness,low concreteness,low concreteness,intermediate concreteness,high concreteness,CD_B,B1783,geteilter Fußgänger und Radweg,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/geteilter-fussgaenger-und-radweg,intermediate concreteness,"[0, 0, 0, 1, 2]",1,3
B1783_2,2-4,premise,intermediate concreteness,intermediate concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1783,"An der Reuterstraße gibt es nur geteilte Rad-und Fußgängerwege. Das führt oft zu Hindernissen. Um schnell zwischen Gronau und Endenich/Duisdorf zu pendeln, gibt es kaum Alternativen.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/geteilter-fussgaenger-und-radweg,high concreteness,"[1, 1, 2, 2, 2]",1,2
B1784_1,2-2,mpos,intermediate concreteness,low concreteness,intermediate concreteness,low concreteness,high concreteness,CD_B,B1784,In Zeiten von Pedelecs etc. sollte es mehr Möglichkeiten zum sicheren Abstellen von Fahrrädern geben.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradparken,intermediate concreteness,"[1, 0, 1, 0, 2]",1,3
B1785_1,1-1,mpos,low concreteness,low concreteness,low concreteness,low concreteness,intermediate concreteness,CD_B,B1785,Beschleunigung des Radverkehrs,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/beschleunigung-des-radverkehrs,low concreteness,"[0, 0, 0, 0, 1]",0,1
B1785_2,2-3,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1785,"Hier sollte die Ampelschaltung in Nord-Süd-Richtung und andersrum bitte für den Radverkehr optimiert werden, damit es eine Grüne Welle gibt. Oder ggfs. mit Bodensensoren automatisch Grün geschaltet wird.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/beschleunigung-des-radverkehrs,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1786_1,1-1,premise,low concreteness,high concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CD_B,B1786,Behinderung des Radverkehrs durch Grünpfeil,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/behinderung-des-radverkehrs-durch-gruenpfeil,intermediate concreteness,"[0, 2, 1, 1, 2]",1,3
B1786_2,2-2,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1786,Hier sollte bitte der Grünpfeil für die Autofahrer abgeschafft werden.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/behinderung-des-radverkehrs-durch-gruenpfeil,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1786_3,3-3,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1786,Die wartenden Rechtsabbieger aus der Heinemannallee in Richtung Norden behindern zu den Stoßzeiten immer wieder den Radweg und den Radverkehr.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/behinderung-des-radverkehrs-durch-gruenpfeil,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1786_4,4-4,mpos,high concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1786,Hier sollte die Grüne Ampel für die Abbieger doch ausreichen.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/behinderung-des-radverkehrs-durch-gruenpfeil,high concreteness,"[2, 2, 1, 2, 2]",0,1
B1787_1,1-1,premise,low concreteness,low concreteness,low concreteness,low concreteness,low concreteness,CD_B,B1787,Nadelöhr für alle,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/nadeloehr-fuer-alle,low concreteness,"[0, 0, 0, 0, 0]",0,0
B1787_2,2-4,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1787,"Durch die Rampe (und die dazugehörigen Stützpfeiler) zum Stadthaus ist der Weg für Fußgänger ein regelrechter Hindernislauf, zudem zu eng für das Fußgängeraufkommen. Der Bürgersteig ist an dieser Stelle insgesamt alles andere als attraktiv. Intuitiv weicht man als Fußgänger dann auf den Fahrradweg aus.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/nadeloehr-fuer-alle,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1787_3,5-6,mpos,high concreteness,high concreteness,high concreteness,intermediate concreteness,high concreteness,CD_B,B1787,"Generell könnten Shared Space oder die Beseitigung der Parkflächen in diesem Abschnitt Platz für alle Verkehrsteilnehmer schaffen und die Situation verbessern. In größerem Maßstab gedacht (= Weiherstraße und Franzstraße einbezogen) könnte die Maßnahme auch einen Anlass bieten, das gesamte Umfeld des Stadthauses sicherer und freundlicher zu gestalten.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/nadeloehr-fuer-alle,high concreteness,"[2, 2, 2, 1, 2]",0,1
B1788_1,1-1,premise,low concreteness,high concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CD_B,B1788,Sichtbehinderung durch Werbefläche,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sichtbehinderung-durch-werbeflaeche,intermediate concreteness,"[0, 2, 1, 1, 2]",1,3
B1788_2,2-5,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1788,"Die Radauffahrt auf den Geh-/Radweg Richtung Poppelsdorf ist an der vorgesehenen Stelle, an der sie bis auf Fahrbahnniveau abgeflacht ist, unbenutzbar. Die Werbesäule behindert dann die Sicht auf den Weg komplett und man kann leicht in Fußgänger oder Radfahrer im Gegenverkehr fahren. (Ja, Radfahrer dürfen hier eigentlich nicht entgegenkommen; es kommt aber immer wieder vor. Gerade bei so langen Ampelphasen nutzen viele die erstbeste grüne Ampel zur Querung auf die Zielstraßenseite).",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/sichtbehinderung-durch-werbeflaeche,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1789_1,2-4,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1789,"Sowohl für Autofahrer, wie auch für Fahrradfahrer, ist das Entgegenkommen an dieser Stelle ein riskantes Spiel. Die richtige Bucht zwischen den Laternenmasten zu finden, an der ein Vorbeikommen schadlos möglich ist, ist für beide Seiten eine Herausforderung. Die generelle Enge (2,50m?) sowie die schöne Pflasterung/Bordsteinkante tun ihr übriges.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ein-schmaler-grat,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1789_2,6-6,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1789,1. Auf der linken Seite der Fahrbahn hätte man für die Fahrradfahrer von der Abflussrinne absehen müssen.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ein-schmaler-grat,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1789_3,7-8,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1789,"Bei (notwendiger) langsamer Fahrt machen Belag- und Höhenunterschiede es noch schwieriger, die Spur/Balance zu halten. Und selbst niedrige Bordsteine werden dann zur Gefahrenquelle.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ein-schmaler-grat,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1789_4,9-9,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1789,"Nicht hübsch, aber eine schnelle Idee: Einen Asphaltstreifen in den Buchten verlegen, um Fahrradfahren das kontrollierte Langsamfahren zu ermöglichen.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ein-schmaler-grat,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1789_5,10-12,mpos,intermediate concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CD_B,B1789,"2. Wäre es möglich, Alternativen zu den stehenden Laternenmasten zu suchen - wo der Platz schon begrenzt ist? Hängende, in den Boden eingefasste oder andere Systeme sind sicherlich auf dem Markt erhältlich. Dann wäre etwas mehr Raum für den Verkehr gewonnen.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ein-schmaler-grat,intermediate concreteness,"[1, 1, 1, 1, 2]",0,1
B1789_6,10-10,premise,intermediate concreteness,high concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,CD_B,B1789,"2. Wäre es möglich, Alternativen zu den stehenden Laternenmasten zu suchen - wo der Platz schon begrenzt ist?",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ein-schmaler-grat,intermediate concreteness,"[1, 2, 1, 1, 1]",0,1
B1790_1,1-1,mpos,low concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1790,"Entfernen der Radweg Schilder, obwohl es nur einen Schutzstreifen gibt",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-radweg-schilder-obwohl-es-nur-einen-schutzstreifen-gibt,high concreteness,"[0, 2, 2, 2, 2]",1,2
B1790_2,1-1,premise,low concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1790,"Entfernen der Radweg Schilder, obwohl es nur einen Schutzstreifen gibt",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-radweg-schilder-obwohl-es-nur-einen-schutzstreifen-gibt,intermediate concreteness,"[0, 2, 1, 2, 2]",1,3
B1790_3,2-4,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1790,"Auf der Straße An der Nesselburg gibt es beidseitig einen Schutzstreifen, der mit einer gestrichelten Linie gekennzeichnet ist. Dieser ist KEIN Radweg und somit kann er auch nicht benutzungspflichtig sein. ABER: Es stehen Radwegschilder dort, die einfach falsch sind.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-radweg-schilder-obwohl-es-nur-einen-schutzstreifen-gibt,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1790_4,5-7,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1790,"Gleiches Bild an der Straße: Hochkreuzalle Gleiches Bilder an der Straße: Ubierstraße (Ecke Cäsariusstraße) Die Schilder sind dort schlichtweg falsch und nicht von der Straßenverkehrsordnung vorgesehen. Nur Radwege, die nicht von Autos ebenfalls befahren werden dürfen benutzungspflichtig sein. Bei Schutzstreifen darf das Auto aber bei Bedarf ebenfalls diesen Teil der Fahrbahn verwenden.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-radweg-schilder-obwohl-es-nur-einen-schutzstreifen-gibt,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1790_5,8-8,mpos,high concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1790,ich bitte um Entfernung!,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-radweg-schilder-obwohl-es-nur-einen-schutzstreifen-gibt,high concreteness,"[2, 2, 1, 2, 2]",0,1
B1791_1,2-2,premise,intermediate concreteness,high concreteness,low concreteness,intermediate concreteness,intermediate concreteness,CD_B,B1791,Kein Winterdienst.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/winterdienst,intermediate concreteness,"[1, 2, 0, 1, 1]",1,2
B1791_2,3-3,mpos,high concreteness,high concreteness,low concreteness,high concreteness,intermediate concreteness,CD_B,B1791,Verbesserungsvorschlag: Winterdienst,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/winterdienst,intermediate concreteness,"[2, 2, 0, 2, 1]",1,3
